,USAFID,WBAN,YR,M,D,HR,MIN,LAT,LONG,ELEV,WIND_DIR,WIND_SPD,TEMP,DEW_POINT,ATM_PRES
21654,722247,54785,2014,9,20,20,53,40.624,-74.669,30,150,3.6,24.4,14.4,1019.8
21655,722247,54785,2014,9,20,21,53,40.624,-74.669,30,150,3.6,23.3,15.0,1019.3
21656,722247,54785,2014,9,20,22,53,40.624,-74.669,30,999,2.6,21.7,14.4,1018.9
21657,722247,54785,2014,9,20,23,53,40.624,-74.669,30,150,2.6,19.4,12.8,1018.7
21658,722247,54785,2014,9,21,0,53,40.624,-74.669,30,150,2.1,18.9,13.3,1018.8
21659,722247,54785,2014,9,21,1,53,40.624,-74.669,30,999,0.0,18.3,14.4,1018.3
21660,722247,54785,2014,9,21,2,51,40.624,-74.669,30,999,0.0,16.0,14.0,9999.9
21661,722247,54785,2014,9,21,2,53,40.624,-74.669,30,999,0.0,16.1,13.9,1017.7
21662,722247,54785,2014,9,21,3,53,40.624,-74.669,30,999,0.0,17.2,15.0,1017.6
21663,722247,54785,2014,9,21,4,53,40.624,-74.669,30,999,0.0,17.8,15.6,1016.8
21664,722247,54785,2014,9,21,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
21665,722247,54785,2014,9,21,5,53,40.624,-74.669,30,999,0.0,17.8,16.1,1016.1
21666,722247,54785,2014,9,21,6,6,40.624,-74.669,30,999,0.0,17.8,16.1,9999.9
21667,722247,54785,2014,9,21,6,53,40.624,-74.669,30,999,0.0,17.2,16.1,1014.6
21668,722247,54785,2014,9,21,7,53,40.624,-74.669,30,999,0.0,17.8,16.1,1013.7
21669,722247,54785,2014,9,21,8,53,40.624,-74.669,30,999,0.0,17.8,16.7,1012.8
21670,722247,54785,2014,9,21,9,53,40.624,-74.669,30,999,0.0,17.8,16.7,1012.5
21671,722247,54785,2014,9,21,10,0,40.624,-74.669,30,320,2.1,17.8,16.7,9999.9
21672,722247,54785,2014,9,21,10,42,40.624,-74.669,30,999,0.0,17.8,16.7,9999.9
21673,722247,54785,2014,9,21,10,53,40.624,-74.669,30,999,0.0,18.3,16.7,1012.5
21674,722247,54785,2014,9,21,11,12,40.624,-74.669,30,999,0.0,18.3,17.2,9999.9
21675,722247,54785,2014,9,21,11,29,40.624,-74.669,30,999,0.0,18.3,17.2,9999.9
21676,722247,54785,2014,9,21,11,48,40.624,-74.669,30,999,0.0,18.0,17.0,9999.9
21677,722247,54785,2014,9,21,11,53,40.624,-74.669,30,999,0.0,18.3,17.2,1012.3
21678,722247,54785,2014,9,21,12,4,40.624,-74.669,30,310,1.5,18.3,17.2,9999.9
21679,722247,54785,2014,9,21,12,53,40.624,-74.669,30,999,999.9,19.4,17.8,1011.6
21680,722247,54785,2014,9,21,13,25,40.624,-74.669,30,320,2.1,19.4,17.2,9999.9
21681,722247,54785,2014,9,21,13,36,40.624,-74.669,30,999,1.5,20.0,17.2,9999.9
21682,722247,54785,2014,9,21,13,53,40.624,-74.669,30,999,0.0,20.6,17.2,1011.1
21683,722247,54785,2014,9,21,14,33,40.624,-74.669,30,999,0.0,21.7,17.8,9999.9
21684,722247,54785,2014,9,21,14,41,40.624,-74.669,30,999,0.0,21.7,17.8,9999.9
21685,722247,54785,2014,9,21,14,53,40.624,-74.669,30,999,0.0,22.2,17.8,1010.2
21686,722247,54785,2014,9,21,15,53,40.624,-74.669,30,999,0.0,22.2,17.8,1009.3
21687,722247,54785,2014,9,21,16,7,40.624,-74.669,30,280,1.5,22.2,17.8,9999.9
21688,722247,54785,2014,9,21,16,51,40.624,-74.669,30,230,1.5,23.0,18.0,9999.9
21689,722247,54785,2014,9,21,16,53,40.624,-74.669,30,210,1.5,23.3,18.3,1008.3
21690,722247,54785,2014,9,21,17,53,40.624,-74.669,30,999,0.0,25.0,17.8,1006.6
21691,722247,54785,2014,9,21,18,53,40.624,-74.669,30,140,1.5,25.6,17.8,1005.4
21692,722247,54785,2014,9,21,19,53,40.624,-74.669,30,999,2.1,26.7,17.8,1004.3
21693,722247,54785,2014,9,21,20,53,40.624,-74.669,30,999,2.6,25.6,18.3,1003.0
21694,722247,54785,2014,9,21,21,53,40.624,-74.669,30,999,0.0,25.0,18.9,1002.6
21695,722247,54785,2014,9,21,22,53,40.624,-74.669,30,999,0.0,23.3,18.3,1002.4
21696,722247,54785,2014,9,21,23,53,40.624,-74.669,30,999,0.0,20.0,18.3,1002.5
21697,722247,54785,2014,9,22,0,53,40.624,-74.669,30,999,0.0,18.3,17.2,1002.8
21698,722247,54785,2014,9,22,1,53,40.624,-74.669,30,999,0.0,18.3,17.2,1003.2
21699,722247,54785,2014,9,22,2,28,40.624,-74.669,30,999,0.0,18.3,16.7,9999.9
21700,722247,54785,2014,9,22,2,36,40.624,-74.669,30,999,0.0,18.3,17.2,9999.9
21701,722247,54785,2014,9,22,2,45,40.624,-74.669,30,999,0.0,18.0,17.0,9999.9
21702,722247,54785,2014,9,22,2,53,40.624,-74.669,30,999,0.0,18.3,17.2,1003.3
21703,722247,54785,2014,9,22,2,55,40.624,-74.669,30,999,0.0,18.3,17.2,9999.9
21704,722247,54785,2014,9,22,3,53,40.624,-74.669,30,999,0.0,19.4,17.8,1003.3
21705,722247,54785,2014,9,22,4,53,40.624,-74.669,30,340,2.6,20.6,17.8,1004.0
21706,722247,54785,2014,9,22,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
21707,722247,54785,2014,9,22,5,14,40.624,-74.669,30,340,3.6,20.6,17.2,9999.9
21708,722247,54785,2014,9,22,5,53,40.624,-74.669,30,320,1.5,19.4,16.7,1004.6
21709,722247,54785,2014,9,22,6,53,40.624,-74.669,30,999,0.0,17.2,15.0,1005.0
21710,722247,54785,2014,9,22,7,53,40.624,-74.669,30,250,1.5,16.7,14.4,1005.5
21711,722247,54785,2014,9,22,8,53,40.624,-74.669,30,300,2.6,17.2,11.7,1006.2
21712,722247,54785,2014,9,22,9,53,40.624,-74.669,30,999,0.0,15.6,11.7,1007.2
21713,722247,54785,2014,9,22,10,53,40.624,-74.669,30,999,1.5,16.1,10.6,1008.5
21714,722247,54785,2014,9,22,11,53,40.624,-74.669,30,300,2.1,16.7,11.1,1009.5
21715,722247,54785,2014,9,22,12,53,40.624,-74.669,30,999,3.1,18.9,10.6,1010.7
21716,722247,54785,2014,9,22,13,53,40.624,-74.669,30,310,7.2,20.0,10.6,1011.4
21717,722247,54785,2014,9,22,14,53,40.624,-74.669,30,320,6.7,19.4,9.4,1012.0
21718,722247,54785,2014,9,22,15,53,40.624,-74.669,30,999,2.6,20.6,9.4,1012.6
21719,722247,54785,2014,9,22,16,53,40.624,-74.669,30,310,6.2,20.0,8.9,1013.0
21720,722247,54785,2014,9,22,17,53,40.624,-74.669,30,320,6.2,20.0,8.3,1013.4
21721,722247,54785,2014,9,22,18,53,40.624,-74.669,30,310,6.2,21.1,7.2,1013.7
21722,722247,54785,2014,9,22,19,53,40.624,-74.669,30,320,5.1,20.6,7.2,1013.9
21723,722247,54785,2014,9,22,20,53,40.624,-74.669,30,320,6.2,20.6,6.7,1014.4
21724,722247,54785,2014,9,22,21,53,40.624,-74.669,30,310,4.1,18.9,5.6,1015.7
21725,722247,54785,2014,9,22,22,53,40.624,-74.669,30,340,2.6,17.2,5.6,1016.7
21726,722247,54785,2014,9,22,23,53,40.624,-74.669,30,340,2.1,15.0,5.0,1018.2
21727,722247,54785,2014,9,23,0,53,40.624,-74.669,30,350,3.6,13.9,5.0,1019.6
21728,722247,54785,2014,9,23,1,53,40.624,-74.669,30,340,2.1,12.8,4.4,1020.7
21729,722247,54785,2014,9,23,2,53,40.624,-74.669,30,320,1.5,10.0,5.6,1021.6
21730,722247,54785,2014,9,23,3,53,40.624,-74.669,30,999,0.0,8.3,4.4,1022.2
21731,722247,54785,2014,9,23,4,53,40.624,-74.669,30,999,0.0,7.2,5.0,1022.5
21732,722247,54785,2014,9,23,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
21733,722247,54785,2014,9,23,5,53,40.624,-74.669,30,320,1.5,6.1,4.4,1022.7
21734,722247,54785,2014,9,23,6,53,40.624,-74.669,30,999,0.0,5.6,3.9,1022.8
21735,722247,54785,2014,9,23,7,53,40.624,-74.669,30,50,1.5,5.0,3.3,1023.3
21736,722247,54785,2014,9,23,8,53,40.624,-74.669,30,999,0.0,5.0,3.3,1023.5
21737,722247,54785,2014,9,23,9,53,40.624,-74.669,30,999,0.0,3.9,2.8,1024.4
21738,722247,54785,2014,9,23,10,53,40.624,-74.669,30,999,0.0,3.3,2.8,1025.4
21739,722247,54785,2014,9,23,11,53,40.624,-74.669,30,999,0.0,6.1,3.9,1025.9
21740,722247,54785,2014,9,23,12,53,40.624,-74.669,30,340,1.5,11.7,6.7,1026.6
21741,722247,54785,2014,9,23,13,53,40.624,-74.669,30,10,2.1,14.4,5.6,1026.8
21742,722247,54785,2014,9,23,14,53,40.624,-74.669,30,999,0.0,16.1,5.0,1026.9
21743,722247,54785,2014,9,23,15,53,40.624,-74.669,30,999,0.0,17.2,5.6,1026.8
21744,722247,54785,2014,9,23,16,53,40.624,-74.669,30,999,999.9,18.9,5.6,1026.8
21745,722247,54785,2014,9,23,17,53,40.624,-74.669,30,999,0.0,20.6,5.6,1026.3
21746,722247,54785,2014,9,23,18,53,40.624,-74.669,30,999,0.0,21.7,6.1,1026.0
21747,722247,54785,2014,9,23,19,53,40.624,-74.669,30,999,1.5,22.8,5.6,1025.7
21748,722247,54785,2014,9,23,20,53,40.624,-74.669,30,999,0.0,22.8,6.1,1025.6
21749,722247,54785,2014,9,23,21,53,40.624,-74.669,30,280,1.5,21.7,7.8,1025.7
21750,722247,54785,2014,9,23,22,53,40.624,-74.669,30,999,0.0,16.7,10.6,1026.1
21751,722247,54785,2014,9,23,23,53,40.624,-74.669,30,999,0.0,14.4,9.4,1026.9
21752,722247,54785,2014,9,24,0,53,40.624,-74.669,30,999,0.0,12.2,9.4,1027.8
21753,722247,54785,2014,9,24,1,53,40.624,-74.669,30,999,0.0,11.1,8.9,1028.5
21754,722247,54785,2014,9,24,2,53,40.624,-74.669,30,999,0.0,11.1,9.4,1029.0
21755,722247,54785,2014,9,24,3,53,40.624,-74.669,30,999,0.0,10.0,8.3,1029.3
21756,722247,54785,2014,9,24,4,53,40.624,-74.669,30,999,0.0,9.4,8.3,1029.7
21757,722247,54785,2014,9,24,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
21758,722247,54785,2014,9,24,5,53,40.624,-74.669,30,999,0.0,9.4,7.8,1030.5
21759,722247,54785,2014,9,24,6,53,40.624,-74.669,30,999,0.0,8.3,7.2,1030.5
21760,722247,54785,2014,9,24,7,53,40.624,-74.669,30,320,1.5,8.3,6.7,1030.6
21761,722247,54785,2014,9,24,8,53,40.624,-74.669,30,999,0.0,7.8,6.7,1031.0
21762,722247,54785,2014,9,24,9,53,40.624,-74.669,30,310,1.5,7.8,6.1,1031.3
21763,722247,54785,2014,9,24,10,53,40.624,-74.669,30,999,0.0,7.8,6.1,1031.8
21764,722247,54785,2014,9,24,11,53,40.624,-74.669,30,300,2.1,8.3,7.2,1032.4
21765,722247,54785,2014,9,24,12,53,40.624,-74.669,30,60,2.6,15.0,10.0,1033.1
21766,722247,54785,2014,9,24,13,53,40.624,-74.669,30,999,3.1,17.8,10.6,1033.6
21767,722247,54785,2014,9,24,14,53,40.624,-74.669,30,70,3.1,20.0,11.7,1034.0
21768,722247,54785,2014,9,24,15,53,40.624,-74.669,30,999,3.1,22.2,12.2,1033.9
21769,722247,54785,2014,9,24,16,53,40.624,-74.669,30,70,3.6,22.8,11.7,1033.8
21770,722247,54785,2014,9,24,17,53,40.624,-74.669,30,140,3.1,22.8,11.7,1033.6
21771,722247,54785,2014,9,24,18,53,40.624,-74.669,30,999,1.5,22.2,10.0,1033.3
21772,722247,54785,2014,9,24,19,53,40.624,-74.669,30,999,2.6,21.7,10.0,1032.8
21773,722247,54785,2014,9,24,20,53,40.624,-74.669,30,999,1.5,20.6,10.6,1032.9
21774,722247,54785,2014,9,24,21,53,40.624,-74.669,30,999,0.0,20.0,10.6,1032.7
21775,722247,54785,2014,9,24,22,53,40.624,-74.669,30,999,1.5,18.9,11.1,1032.8
21776,722247,54785,2014,9,24,23,53,40.624,-74.669,30,999,1.5,17.8,10.6,1032.7
21777,722247,54785,2014,9,25,0,53,40.624,-74.669,30,999,1.5,17.8,11.1,1032.3
21778,722247,54785,2014,9,25,1,53,40.624,-74.669,30,10,1.5,17.2,10.6,1032.1
21779,722247,54785,2014,9,25,2,53,40.624,-74.669,30,60,2.1,17.2,11.1,1031.5
21780,722247,54785,2014,9,25,3,53,40.624,-74.669,30,60,1.5,17.2,11.1,1030.8
21781,722247,54785,2014,9,25,4,53,40.624,-74.669,30,30,1.5,17.2,11.7,1031.1
21782,722247,54785,2014,9,25,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
21783,722247,54785,2014,9,25,5,53,40.624,-74.669,30,60,1.5,17.2,11.7,1030.2
21784,722247,54785,2014,9,25,6,53,40.624,-74.669,30,999,2.1,17.2,10.6,1029.2
21785,722247,54785,2014,9,25,7,53,40.624,-74.669,30,999,0.0,16.7,11.7,1029.0
21786,722247,54785,2014,9,25,8,50,40.624,-74.669,30,30,3.6,16.0,12.0,9999.9
21787,722247,54785,2014,9,25,8,53,40.624,-74.669,30,30,3.1,16.1,11.7,1028.2
21788,722247,54785,2014,9,25,9,53,40.624,-74.669,30,999,2.6,15.6,12.2,1027.7
21789,722247,54785,2014,9,25,10,53,40.624,-74.669,30,30,3.6,15.6,12.8,1027.4
21790,722247,54785,2014,9,25,11,51,40.624,-74.669,30,999,3.1,15.0,13.0,9999.9
21791,722247,54785,2014,9,25,11,53,40.624,-74.669,30,10,4.1,15.0,12.8,1027.6
21792,722247,54785,2014,9,25,12,7,40.624,-74.669,30,20,4.1,15.0,12.8,9999.9
21793,722247,54785,2014,9,25,12,38,40.624,-74.669,30,20,3.6,14.4,12.2,9999.9
21794,722247,54785,2014,9,25,12,53,40.624,-74.669,30,20,3.6,14.4,12.2,1027.9
21795,722247,54785,2014,9,25,13,53,40.624,-74.669,30,10,4.1,14.4,12.2,1028.3
21796,722247,54785,2014,9,25,14,35,40.624,-74.669,30,20,3.6,14.4,11.7,9999.9
21797,722247,54785,2014,9,25,14,51,40.624,-74.669,30,30,5.7,14.0,12.0,9999.9
21798,722247,54785,2014,9,25,14,53,40.624,-74.669,30,20,5.7,13.9,11.7,1028.0
21799,722247,54785,2014,9,25,15,4,40.624,-74.669,30,20,3.1,13.9,11.7,9999.9
21800,722247,54785,2014,9,25,15,16,40.624,-74.669,30,360,3.6,13.9,11.7,9999.9
21801,722247,54785,2014,9,25,15,53,40.624,-74.669,30,30,4.1,14.4,12.2,1027.4
21802,722247,54785,2014,9,25,16,53,40.624,-74.669,30,30,5.1,16.1,12.8,1026.6
21803,722247,54785,2014,9,25,17,53,40.624,-74.669,30,30,4.1,16.1,12.8,1025.9
21804,722247,54785,2014,9,25,18,53,40.624,-74.669,30,20,4.1,16.7,13.3,1025.3
21805,722247,54785,2014,9,25,19,53,40.624,-74.669,30,40,3.1,17.2,14.4,1024.4
21806,722247,54785,2014,9,25,20,53,40.624,-74.669,30,999,999.9,17.8,14.4,1024.2
21807,722247,54785,2014,9,25,21,48,40.624,-74.669,30,999,999.9,18.0,14.0,9999.9
21808,722247,54785,2014,9,25,21,53,40.624,-74.669,30,999,999.9,17.8,14.4,1024.0
21809,722247,54785,2014,9,25,22,28,40.624,-74.669,30,360,1.5,17.8,13.9,9999.9
21810,722247,54785,2014,9,25,22,53,40.624,-74.669,30,360,2.1,17.2,13.9,1023.6
21811,722247,54785,2014,9,25,23,53,40.624,-74.669,30,300,1.5,16.1,13.9,1023.6
21812,722247,54785,2014,9,26,0,53,40.624,-74.669,30,999,0.0,14.4,13.3,1023.6
21813,722247,54785,2014,9,26,1,24,40.624,-74.669,30,999,0.0,13.3,12.2,9999.9
21814,722247,54785,2014,9,26,1,32,40.624,-74.669,30,300,1.5,13.9,12.2,9999.9
21815,722247,54785,2014,9,26,1,53,40.624,-74.669,30,999,0.0,13.9,12.2,1023.8
21816,722247,54785,2014,9,26,2,53,40.624,-74.669,30,999,0.0,12.8,11.7,1023.6
21817,722247,54785,2014,9,26,3,46,40.624,-74.669,30,999,0.0,12.2,11.1,9999.9
21818,722247,54785,2014,9,26,3,51,40.624,-74.669,30,999,0.0,12.0,11.0,9999.9
21819,722247,54785,2014,9,26,3,53,40.624,-74.669,30,999,0.0,12.2,11.1,1023.4
21820,722247,54785,2014,9,26,4,12,40.624,-74.669,30,999,0.0,11.7,10.6,9999.9
21821,722247,54785,2014,9,26,4,30,40.624,-74.669,30,999,0.0,11.7,10.6,9999.9
21822,722247,54785,2014,9,26,4,41,40.624,-74.669,30,999,0.0,11.7,10.6,9999.9
21823,722247,54785,2014,9,26,4,45,40.624,-74.669,30,999,0.0,11.1,10.6,9999.9
21824,722247,54785,2014,9,26,4,53,40.624,-74.669,30,999,0.0,11.7,10.6,1023.1
21825,722247,54785,2014,9,26,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
21826,722247,54785,2014,9,26,5,1,40.624,-74.669,30,999,0.0,11.1,10.0,9999.9
21827,722247,54785,2014,9,26,5,6,40.624,-74.669,30,290,1.5,11.1,10.0,9999.9
21828,722247,54785,2014,9,26,5,53,40.624,-74.669,30,999,0.0,11.1,10.0,1023.2
21829,722247,54785,2014,9,26,6,2,40.624,-74.669,30,330,2.1,11.1,10.0,9999.9
21830,722247,54785,2014,9,26,6,10,40.624,-74.669,30,320,2.6,10.6,9.4,9999.9
21831,722247,54785,2014,9,26,6,23,40.624,-74.669,30,330,2.1,11.1,10.0,9999.9
21832,722247,54785,2014,9,26,6,50,40.624,-74.669,30,999,0.0,10.0,9.0,9999.9
21833,722247,54785,2014,9,26,6,53,40.624,-74.669,30,999,0.0,10.0,8.9,1022.8
21834,722247,54785,2014,9,26,7,0,40.624,-74.669,30,999,0.0,10.0,8.3,9999.9
21835,722247,54785,2014,9,26,7,5,40.624,-74.669,30,999,0.0,10.0,8.9,9999.9
21836,722247,54785,2014,9,26,7,30,40.624,-74.669,30,999,0.0,9.4,8.3,9999.9
21837,722247,54785,2014,9,26,7,39,40.624,-74.669,30,320,1.5,10.0,8.3,9999.9
21838,722247,54785,2014,9,26,7,51,40.624,-74.669,30,350,1.5,10.0,9.0,9999.9
21839,722247,54785,2014,9,26,7,53,40.624,-74.669,30,999,0.0,10.0,8.9,1022.3
21840,722247,54785,2014,9,26,8,0,40.624,-74.669,30,999,0.0,8.9,8.3,9999.9
21841,722247,54785,2014,9,26,8,14,40.624,-74.669,30,999,0.0,9.4,7.8,9999.9
21842,722247,54785,2014,9,26,8,20,40.624,-74.669,30,999,0.0,8.9,7.8,9999.9
21843,722247,54785,2014,9,26,8,30,40.624,-74.669,30,999,0.0,9.4,8.3,9999.9
21844,722247,54785,2014,9,26,8,38,40.624,-74.669,30,999,0.0,9.4,8.3,9999.9
21845,722247,54785,2014,9,26,8,49,40.624,-74.669,30,999,0.0,9.0,8.0,9999.9
21846,722247,54785,2014,9,26,8,53,40.624,-74.669,30,999,0.0,8.9,7.8,1022.7
21847,722247,54785,2014,9,26,8,56,40.624,-74.669,30,999,0.0,8.9,7.8,9999.9
21848,722247,54785,2014,9,26,9,5,40.624,-74.669,30,310,1.5,8.9,7.8,9999.9
21849,722247,54785,2014,9,26,9,13,40.624,-74.669,30,320,1.5,9.4,8.3,9999.9
21850,722247,54785,2014,9,26,9,30,40.624,-74.669,30,999,0.0,8.9,7.8,9999.9
21851,722247,54785,2014,9,26,9,40,40.624,-74.669,30,999,0.0,8.9,7.2,9999.9
21852,722247,54785,2014,9,26,9,53,40.624,-74.669,30,999,0.0,8.9,7.8,1022.9
21853,722247,54785,2014,9,26,9,58,40.624,-74.669,30,999,0.0,7.8,7.2,9999.9
21854,722247,54785,2014,9,26,10,5,40.624,-74.669,30,999,0.0,8.3,7.2,9999.9
21855,722247,54785,2014,9,26,10,36,40.624,-74.669,30,999,0.0,8.3,7.2,9999.9
21856,722247,54785,2014,9,26,10,46,40.624,-74.669,30,999,0.0,8.3,7.2,9999.9
21857,722247,54785,2014,9,26,10,53,40.624,-74.669,30,999,0.0,8.3,7.2,1023.3
21858,722247,54785,2014,9,26,10,58,40.624,-74.669,30,999,0.0,7.8,6.7,9999.9
21859,722247,54785,2014,9,26,11,15,40.624,-74.669,30,999,0.0,7.8,6.7,9999.9
21860,722247,54785,2014,9,26,11,23,40.624,-74.669,30,999,0.0,8.3,7.2,9999.9
21861,722247,54785,2014,9,26,11,26,40.624,-74.669,30,999,0.0,8.3,7.2,9999.9
21862,722247,54785,2014,9,26,11,53,40.624,-74.669,30,999,0.0,9.4,8.3,1023.4
21863,722247,54785,2014,9,26,12,53,40.624,-74.669,30,300,1.5,15.0,11.7,1023.6
21864,722247,54785,2014,9,26,13,53,40.624,-74.669,30,340,2.6,19.4,11.7,1023.2
21865,722247,54785,2014,9,26,14,53,40.624,-74.669,30,40,5.7,21.1,11.1,1022.9
21866,722247,54785,2014,9,26,15,53,40.624,-74.669,30,20,4.6,22.8,10.6,1022.7
21867,722247,54785,2014,9,26,16,53,40.624,-74.669,30,999,1.5,23.9,11.1,1022.7
21868,722247,54785,2014,9,26,17,53,40.624,-74.669,30,20,3.6,25.6,9.4,1022.1
21869,722247,54785,2014,9,26,18,53,40.624,-74.669,30,40,2.6,26.1,9.4,1021.6
21870,722247,54785,2014,9,26,19,53,40.624,-74.669,30,360,3.6,26.7,9.4,1021.1
21871,722247,54785,2014,9,26,20,53,40.624,-74.669,30,10,2.6,26.1,9.4,1020.8
21872,722247,54785,2014,9,26,21,53,40.624,-74.669,30,10,2.1,25.6,7.8,1020.7
21873,722247,54785,2014,9,26,22,53,40.624,-74.669,30,999,0.0,18.3,11.1,1020.9
21874,722247,54785,2014,9,26,23,53,40.624,-74.669,30,999,0.0,15.6,11.7,1021.2
21875,722247,54785,2014,9,27,0,53,40.624,-74.669,30,340,1.5,14.4,11.7,1021.7
21876,722247,54785,2014,9,27,1,53,40.624,-74.669,30,330,1.5,13.3,11.7,1022.1
21877,722247,54785,2014,9,27,2,53,40.624,-74.669,30,999,0.0,12.8,11.1,1022.4
21878,722247,54785,2014,9,27,3,53,40.624,-74.669,30,340,1.5,11.7,10.0,1022.4
21879,722247,54785,2014,9,27,4,53,40.624,-74.669,30,999,0.0,11.1,10.0,1022.3
21880,722247,54785,2014,9,27,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
21881,722247,54785,2014,9,27,5,53,40.624,-74.669,30,999,0.0,10.6,9.4,1022.2
21882,722247,54785,2014,9,27,6,53,40.624,-74.669,30,330,1.5,10.6,9.4,1022.0
21883,722247,54785,2014,9,27,7,53,40.624,-74.669,30,999,0.0,10.0,8.3,1022.1
21884,722247,54785,2014,9,27,8,53,40.624,-74.669,30,999,0.0,9.4,8.3,1022.1
21885,722247,54785,2014,9,27,9,53,40.624,-74.669,30,999,0.0,9.4,8.3,1022.4
21886,722247,54785,2014,9,27,10,53,40.624,-74.669,30,999,0.0,8.9,7.8,1022.7
21887,722247,54785,2014,9,27,11,53,40.624,-74.669,30,340,1.5,10.6,8.9,1023.1
21888,722247,54785,2014,9,27,12,53,40.624,-74.669,30,320,1.5,17.2,13.3,1023.3
21889,722247,54785,2014,9,27,13,53,40.624,-74.669,30,360,1.5,21.1,13.9,1023.2
21890,722247,54785,2014,9,27,14,53,40.624,-74.669,30,999,1.5,25.0,14.4,1023.2
21891,722247,54785,2014,9,27,15,53,40.624,-74.669,30,999,0.0,26.7,12.8,1022.8
21892,722247,54785,2014,9,27,16,53,40.624,-74.669,30,280,1.5,27.2,12.2,1022.6
21893,722247,54785,2014,9,27,17,53,40.624,-74.669,30,999,2.6,28.9,11.7,1021.9
21894,722247,54785,2014,9,27,18,53,40.624,-74.669,30,999,0.0,29.4,11.7,1021.5
21895,722247,54785,2014,9,27,19,53,40.624,-74.669,30,999,1.5,29.4,11.1,1021.1
21896,722247,54785,2014,9,27,20,53,40.624,-74.669,30,999,0.0,29.4,11.1,1020.8
21897,722247,54785,2014,9,27,21,53,40.624,-74.669,30,999,0.0,27.2,12.2,1020.7
21898,722247,54785,2014,9,27,22,53,40.624,-74.669,30,999,0.0,21.1,15.0,1020.7
21899,722247,54785,2014,9,27,23,53,40.624,-74.669,30,999,0.0,17.8,15.0,1021.0
21900,722247,54785,2014,9,28,0,53,40.624,-74.669,30,310,1.5,16.7,14.4,1021.0
21901,722247,54785,2014,9,28,1,53,40.624,-74.669,30,999,0.0,15.6,13.3,1021.3
21902,722247,54785,2014,9,28,2,53,40.624,-74.669,30,999,0.0,14.4,12.8,1021.3
21903,722247,54785,2014,9,28,3,50,40.624,-74.669,30,999,0.0,13.0,12.0,9999.9
21904,722247,54785,2014,9,28,3,53,40.624,-74.669,30,999,0.0,12.8,11.7,1021.3
21905,722247,54785,2014,9,28,4,0,40.624,-74.669,30,999,0.0,13.3,11.7,9999.9
21906,722247,54785,2014,9,28,4,53,40.624,-74.669,30,999,0.0,12.8,11.7,1021.1
21907,722247,54785,2014,9,28,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
21908,722247,54785,2014,9,28,5,53,40.624,-74.669,30,999,0.0,12.2,11.1,1021.5
21909,722247,54785,2014,9,28,6,53,40.624,-74.669,30,999,0.0,11.7,10.0,1021.2
21910,722247,54785,2014,9,28,7,53,40.624,-74.669,30,999,0.0,11.7,10.6,1021.3
21911,722247,54785,2014,9,28,8,53,40.624,-74.669,30,999,0.0,10.6,9.4,1021.5
21912,722247,54785,2014,9,28,9,53,40.624,-74.669,30,999,0.0,10.0,8.9,1021.4
21913,722247,54785,2014,9,28,10,53,40.624,-74.669,30,999,0.0,10.0,8.3,1021.6
21914,722247,54785,2014,9,28,11,53,40.624,-74.669,30,999,0.0,11.7,10.0,1021.7
21915,722247,54785,2014,9,28,12,53,40.624,-74.669,30,999,0.0,16.1,13.3,1021.5
21916,722247,54785,2014,9,28,13,53,40.624,-74.669,30,999,0.0,21.1,14.4,1021.2
21917,722247,54785,2014,9,28,14,53,40.624,-74.669,30,999,0.0,24.4,14.4,1020.5
21918,722247,54785,2014,9,28,15,53,40.624,-74.669,30,999,0.0,25.6,13.3,1020.0
21919,722247,54785,2014,9,28,16,53,40.624,-74.669,30,340,2.6,28.3,12.8,1019.3
21920,722247,54785,2014,9,28,17,53,40.624,-74.669,30,999,1.5,29.4,12.2,1018.3
21921,722247,54785,2014,9,28,18,53,40.624,-74.669,30,320,3.1,30.0,12.2,1017.6
21922,722247,54785,2014,9,28,19,53,40.624,-74.669,30,290,1.5,28.9,11.7,1017.0
21923,722247,54785,2014,9,28,20,53,40.624,-74.669,30,310,2.1,29.4,12.8,1016.7
21924,722247,54785,2014,9,28,21,53,40.624,-74.669,30,999,0.0,26.1,14.4,1016.6
21925,722247,54785,2014,9,28,22,53,40.624,-74.669,30,999,0.0,19.4,15.0,1016.5
21926,722247,54785,2014,9,28,23,53,40.624,-74.669,30,999,0.0,18.3,15.6,1016.7
21927,722247,54785,2014,9,29,0,53,40.624,-74.669,30,999,0.0,17.8,15.0,1016.6
21928,722247,54785,2014,9,29,1,53,40.624,-74.669,30,999,0.0,16.7,14.4,1016.4
21929,722247,54785,2014,9,29,2,53,40.624,-74.669,30,999,0.0,16.1,14.4,1016.3
21930,722247,54785,2014,9,29,3,53,40.624,-74.669,30,999,0.0,15.6,13.9,1016.1
21931,722247,54785,2014,9,29,4,53,40.624,-74.669,30,999,0.0,15.0,13.3,1015.9
